 ,Label,Area(Center Circle),Mean(Center Circle),StdDev(Center Circle),Mode(Center Circle),Min(Center Circle),Max(Center Circle),X(Center Circle),Y(Center Circle),XM(Center Circle),YM(Center Circle),Perim.(Center Circle),BX(Center Circle),BY(Center Circle),Width(Center Circle),Height(Center Circle),Major(Center Circle),Minor(Center Circle),Angle(Center Circle),Circ.(Center Circle),Feret(Center Circle),IntDen(Center Circle),Median(Center Circle),Skew(Center Circle),Kurt(Center Circle),%Area(Center Circle),RawIntDen(Center Circle),FeretX(Center Circle),FeretY(Center Circle),FeretAngle(Center Circle),MinFeret(Center Circle),AR(Center Circle),Round(Center Circle),Solidity(Center Circle),MinThr(Center Circle),MaxThr(Center Circle),Area(BG),Mean(BG),StdDev(BG),Mode(BG),Min(BG),Max(BG),X(BG),Y(BG),XM(BG),YM(BG),Perim.(BG),BX(BG),BY(BG),Width(BG),Height(BG),Major(BG),Minor(BG),Angle(BG),Circ.(BG),Feret(BG),IntDen(BG),Median(BG),Skew(BG),Kurt(BG),%Area(BG),RawIntDen(BG),FeretX(BG),FeretY(BG),FeretAngle(BG),MinFeret(BG),AR(BG),Round(BG),Solidity(BG),MinThr(BG),MaxThr(BG),Area(Whole cell),Mean(Whole cell),StdDev(Whole cell),Mode(Whole cell),Min(Whole cell),Max(Whole cell),X(Whole cell),Y(Whole cell),XM(Whole cell),YM(Whole cell),Perim.(Whole cell),BX(Whole cell),BY(Whole cell),Width(Whole cell),Height(Whole cell),Major(Whole cell),Minor(Whole cell),Angle(Whole cell),Circ.(Whole cell),Feret(Whole cell),IntDen(Whole cell),Median(Whole cell),Skew(Whole cell),Kurt(Whole cell),%Area(Whole cell),RawIntDen(Whole cell),FeretX(Whole cell),FeretY(Whole cell),FeretAngle(Whole cell),MinFeret(Whole cell),AR(Whole cell),Round(Whole cell),Solidity(Whole cell),MinThr(Whole cell),MaxThr(Whole cell)
20,Experiment-81.czi,7.364E0,8.807E1,2.672E1,9.700E1,2.400E1,1.780E2,5.071E1,1.420E0,5.070E1,1.423E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.486E2,8.600E1,3.578E-1,2.211E-2,1.000E2,6.306E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.060E-1,2.083E0,0.000E0,0.000E0,1.700E1,1.978E0,1.420E0,2.072E0,1.583E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.088E0,0.000E0,4.734E0,2.353E1,7.949E0,5.920E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.797E1,3.263E1,8.800E1,0.000E0,2.250E2,4.924E1,1.420E0,5.063E1,1.434E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.231E3,7.800E1,1.581E-1,-2.311E-1,9.999E1,6.058E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
21,Experiment-81.czi,7.364E0,6.591E1,2.362E1,4.700E1,7.000E0,1.830E2,5.071E1,1.420E0,5.071E1,1.442E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,4.854E2,6.400E1,4.326E-1,4.748E-1,1.000E2,4.719E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.419E-1,2.075E0,0.000E0,0.000E0,2.500E1,1.978E0,1.420E0,1.934E0,1.488E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.520E0,0.000E0,5.253E0,3.494E1,1.051E1,6.340E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.264E1,3.131E1,6.600E1,0.000E0,2.090E2,4.924E1,1.420E0,5.063E1,1.452E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.805E3,7.200E1,2.952E-1,-1.020E-2,9.999E1,5.644E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
22,Experiment-81.czi,7.364E0,6.744E1,2.506E1,4.500E1,8.000E0,1.680E2,5.071E1,1.420E0,5.070E1,1.447E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,4.966E2,6.400E1,5.310E-1,1.415E-1,1.000E2,4.829E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.402E-1,2.445E0,0.000E0,0.000E0,2.900E1,1.978E0,1.420E0,1.969E0,1.399E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.703E0,0.000E0,5.141E0,3.379E1,9.744E0,7.490E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.284E1,3.114E1,7.700E1,0.000E0,2.130E2,4.924E1,1.420E0,5.055E1,1.444E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.820E3,7.200E1,2.876E-1,-6.681E-2,9.999E1,5.659E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
23,Experiment-81.czi,7.364E0,6.825E1,2.428E1,5.600E1,1.000E1,1.680E2,5.071E1,1.420E0,5.070E1,1.436E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.026E2,6.700E1,3.435E-1,1.033E-1,1.000E2,4.887E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.650E-1,2.209E0,0.000E0,0.000E0,2.800E1,1.978E0,1.420E0,1.979E0,1.359E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.798E0,0.000E0,5.300E0,3.629E1,9.658E0,6.610E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.262E1,3.118E1,7.700E1,0.000E0,2.150E2,4.924E1,1.420E0,5.062E1,1.439E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.803E3,7.100E1,3.071E-1,9.258E-3,9.999E1,5.643E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
24,Experiment-81.czi,7.364E0,7.015E1,2.474E1,6.500E1,1.500E1,1.570E2,5.071E1,1.420E0,5.070E1,1.427E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.166E2,6.700E1,4.111E-1,1.054E-2,1.000E2,5.023E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.778E-1,1.985E0,0.000E0,0.000E0,1.600E1,1.978E0,1.420E0,1.691E0,1.522E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.749E0,0.000E0,5.001E0,2.696E1,8.376E0,5.590E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.256E1,3.099E1,6.200E1,1.000E0,2.050E2,4.924E1,1.420E0,5.060E1,1.436E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.798E3,7.100E1,2.697E-1,-1.280E-1,1.000E2,5.638E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
25,Experiment-81.czi,7.364E0,6.860E1,2.438E1,5.800E1,6.000E0,1.670E2,5.071E1,1.420E0,5.070E1,1.447E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.052E2,6.600E1,5.402E-1,4.087E-1,1.000E2,4.912E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.957E-1,2.262E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,2.014E0,1.316E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.168E0,0.000E0,4.757E0,2.633E1,9.744E0,6.970E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.274E1,3.130E1,7.700E1,0.000E0,1.920E2,4.924E1,1.420E0,5.055E1,1.449E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.813E3,7.200E1,2.560E-1,-1.845E-1,9.997E1,5.652E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
26,Experiment-81.czi,7.364E0,6.926E1,2.408E1,5.300E1,1.700E1,1.650E2,5.071E1,1.420E0,5.070E1,1.435E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.100E2,6.700E1,5.193E-1,2.410E-1,1.000E2,4.959E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.179E-1,2.056E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,2.108E0,1.402E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.232E0,0.000E0,5.071E0,2.898E1,9.316E0,6.060E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.321E1,3.128E1,6.400E1,0.000E0,2.070E2,4.924E1,1.420E0,5.059E1,1.439E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.850E3,7.200E1,2.824E-1,-3.934E-2,9.996E1,5.688E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
27,Experiment-81.czi,7.364E0,7.113E1,2.436E1,5.300E1,1.900E1,1.630E2,5.071E1,1.420E0,5.069E1,1.437E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.238E2,6.900E1,5.469E-1,3.593E-1,1.000E2,5.093E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.966E-1,2.073E0,0.000E0,0.000E0,2.200E1,1.978E0,1.420E0,1.875E0,1.264E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.975E0,0.000E0,5.471E0,3.470E1,9.316E0,5.810E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.425E1,3.198E1,8.000E1,1.000E0,2.200E2,4.924E1,1.420E0,5.061E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.933E3,7.400E1,2.990E-1,8.812E-2,1.000E2,5.769E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
28,Experiment-81.czi,7.364E0,7.365E1,2.597E1,7.300E1,1.600E1,1.880E2,5.071E1,1.420E0,5.069E1,1.421E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.424E2,7.100E1,5.729E-1,4.920E-1,1.000E2,5.274E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.940E-1,2.357E0,0.000E0,0.000E0,2.400E1,1.978E0,1.420E0,2.050E0,1.325E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.148E0,0.000E0,5.290E0,3.291E1,9.829E0,6.950E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.642E1,3.195E1,7.300E1,0.000E0,2.120E2,4.924E1,1.420E0,5.060E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.107E3,7.600E1,2.391E-1,-5.543E-2,9.997E1,5.938E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
29,Experiment-81.czi,7.364E0,7.292E1,2.539E1,8.400E1,1.400E1,1.650E2,5.071E1,1.420E0,5.070E1,1.426E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.370E2,7.100E1,5.079E-1,2.564E-1,1.000E2,5.221E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.513E-1,2.129E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,2.127E0,1.387E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.634E0,0.000E0,4.812E0,2.630E1,9.658E0,6.450E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.482E1,3.180E1,7.300E1,0.000E0,1.980E2,4.924E1,1.420E0,5.063E1,1.443E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.979E3,7.400E1,2.655E-1,-1.158E-1,9.997E1,5.814E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
30,Experiment-81.czi,7.364E0,7.460E1,2.414E1,6.700E1,1.400E1,1.520E2,5.071E1,1.420E0,5.070E1,1.412E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.493E2,7.300E1,2.144E-1,-6.520E-2,1.000E2,5.341E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.410E-1,2.313E0,0.000E0,0.000E0,2.500E1,1.978E0,1.420E0,2.060E0,1.338E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.713E0,0.000E0,4.774E0,2.735E1,1.145E1,7.500E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.574E1,3.216E1,7.700E1,0.000E0,1.940E2,4.924E1,1.420E0,5.062E1,1.441E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.052E3,7.500E1,2.458E-1,-1.305E-1,9.996E1,5.885E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
31,Experiment-81.czi,7.364E0,7.308E1,2.454E1,5.700E1,1.300E1,1.810E2,5.071E1,1.420E0,5.069E1,1.430E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.382E2,7.200E1,3.741E-1,3.429E-1,1.000E2,5.233E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.120E-1,2.122E0,0.000E0,0.000E0,2.600E1,1.978E0,1.420E0,1.888E0,1.142E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.160E0,0.000E0,5.527E0,3.831E1,9.145E0,5.990E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.553E1,3.189E1,7.400E1,0.000E0,2.050E2,4.924E1,1.420E0,5.059E1,1.439E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.036E3,7.500E1,2.595E-1,-8.585E-2,9.997E1,5.869E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
32,Experiment-81.czi,7.364E0,7.420E1,2.527E1,6.400E1,1.000E1,1.570E2,5.071E1,1.420E0,5.070E1,1.418E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.464E2,7.300E1,3.353E-1,9.222E-2,1.000E2,5.313E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.521E-1,2.399E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,1.811E0,1.378E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.847E0,0.000E0,4.343E0,1.999E1,1.026E1,7.630E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.531E1,3.167E1,7.700E1,0.000E0,2.270E2,4.924E1,1.420E0,5.066E1,1.440E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.018E3,7.500E1,2.366E-1,-8.780E-2,9.999E1,5.851E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
33,Experiment-81.czi,7.364E0,7.300E1,2.540E1,5.900E1,1.500E1,1.680E2,5.071E1,1.420E0,5.069E1,1.408E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.375E2,7.200E1,4.846E-1,6.582E-2,1.000E2,5.227E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.265E-1,2.408E0,0.000E0,0.000E0,2.200E1,1.978E0,1.420E0,1.852E0,1.452E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.539E0,0.000E0,4.785E0,2.569E1,9.915E0,7.330E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.490E1,3.181E1,8.400E1,0.000E0,2.130E2,4.924E1,1.420E0,5.060E1,1.432E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.986E3,7.400E1,2.309E-1,-1.534E-1,9.999E1,5.820E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
34,Experiment-81.czi,7.364E0,7.662E1,2.463E1,7.400E1,1.700E1,1.680E2,5.071E1,1.420E0,5.070E1,1.429E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.642E2,7.400E1,4.509E-1,1.962E-1,1.000E2,5.486E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.726E-1,1.984E0,0.000E0,0.000E0,2.400E1,1.978E0,1.420E0,1.806E0,1.412E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.687E0,0.000E0,5.723E0,3.965E1,8.803E0,5.530E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.618E1,3.220E1,7.400E1,0.000E0,2.130E2,4.924E1,1.420E0,5.060E1,1.445E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.088E3,7.500E1,2.351E-1,-8.477E-2,9.996E1,5.919E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
35,Experiment-81.czi,7.364E0,7.509E1,2.530E1,7.600E1,1.300E1,1.690E2,5.071E1,1.420E0,5.069E1,1.424E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.529E2,7.400E1,4.667E-1,2.240E-1,1.000E2,5.376E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.923E-1,2.320E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,1.918E0,1.490E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.127E0,0.000E0,5.247E0,3.272E1,1.017E1,6.930E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.479E1,3.141E1,7.000E1,0.000E0,2.040E2,4.924E1,1.420E0,5.061E1,1.432E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.977E3,7.400E1,2.508E-1,-1.175E-1,9.999E1,5.812E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
36,Experiment-81.czi,7.364E0,7.600E1,2.549E1,5.900E1,1.800E1,1.750E2,5.071E1,1.420E0,5.071E1,1.439E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.597E2,7.400E1,4.661E-1,3.949E-1,1.000E2,5.442E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.795E-1,1.913E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,2.062E0,1.603E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.770E0,0.000E0,4.869E0,2.699E1,8.462E0,5.610E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.466E1,3.172E1,7.700E1,0.000E0,2.040E2,4.924E1,1.420E0,5.057E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.966E3,7.400E1,2.492E-1,-8.788E-2,9.999E1,5.801E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
37,Experiment-81.czi,7.364E0,7.587E1,2.456E1,6.600E1,2.000E1,1.640E2,5.071E1,1.420E0,5.069E1,1.424E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.587E2,7.400E1,4.601E-1,2.901E-1,1.000E2,5.433E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.709E-1,2.200E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,2.231E0,1.484E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.870E0,0.000E0,4.852E0,2.662E1,1.000E1,6.680E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.494E1,3.164E1,6.500E1,0.000E0,2.160E2,4.924E1,1.420E0,5.058E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.988E3,7.400E1,2.288E-1,-1.719E-1,9.997E1,5.823E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
38,Experiment-81.czi,7.364E0,7.585E1,2.490E1,6.900E1,2.100E1,1.660E2,5.071E1,1.420E0,5.070E1,1.423E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.585E2,7.300E1,4.507E-1,2.358E-2,1.000E2,5.431E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.325E-1,2.548E0,0.000E0,0.000E0,2.700E1,1.978E0,1.420E0,2.032E0,1.389E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.611E0,0.000E0,5.046E0,2.914E1,9.145E0,7.400E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.523E1,3.169E1,6.800E1,1.000E0,2.060E2,4.924E1,1.420E0,5.063E1,1.432E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.012E3,7.400E1,2.234E-1,-1.803E-1,1.000E2,5.846E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
39,Experiment-81.czi,7.364E0,7.587E1,2.633E1,7.300E1,1.300E1,1.790E2,5.071E1,1.420E0,5.069E1,1.446E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.587E2,7.300E1,4.588E-1,1.111E-1,1.000E2,5.433E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.684E-1,2.219E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,1.889E0,1.329E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.839E0,0.000E0,5.129E0,2.990E1,1.034E1,6.650E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.480E1,3.151E1,7.100E1,1.000E0,2.170E2,4.924E1,1.420E0,5.060E1,1.434E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.977E3,7.400E1,2.671E-1,-6.631E-2,1.000E2,5.812E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
